Timestamp,Price,Volume,Sell_Buy
2024-01-03 22:02:39+01:00,62.38,1775,buy
2024-01-03 07:10:36+00:00,98.29,684,sell
2024-01-03 00:13:26+01:00,72.83,366,sell
2024-01-03 09:00:12+00:00,97.16,1735,BUY
2024-01-03 05:34:48+00:00,56.11,879,BUY
2024-01-03 16:04:30+00:00,70.03,974,buy
2024-01-03 00:06:30+00:00,71.31,666,buy
2024-01-03 06:28:23+01:00,54.93,1325,SELL
2024-01-03 13:13:24+01:00,29.52,963,SELL
2024-01-03 14:46:30+00:00,97.73,26086,sell
2024-01-03 02:29:17+00:00,36.17,1695,SELL
2024-01-03 08:19:20+00:00,86.26,1031,Sell
2024-01-03 04:56:57+00:00,84.93,1048,sell
2024-01-03 16:56:09+00:00,44.77,889,BUY
2024-01-03 06:57:11+00:00,78.13,695,Sell
2024-01-03 13:31:46+00:00,39.49,1259,BUY
2024-01-03 12:40:35+00:00,31.8,727,buy
2024-01-03 09:30:08+00:00,25.46,433,buy
2024-01-03 12:46:19+00:00,41.65,458,sell
2024-01-03 20:09:47+00:00,65.36,667,Sell
2024-01-03 23:53:48+00:00,96.04,247,Sell
2024-01-03 12:12:27+00:00,32.98,575,Sell
2024-01-03 06:04:56+00:00,79.03,1993,SELL
2024-01-03 08:35:30+01:00,77.83,1816,buy
2024-01-03 12:47:44+01:00,72.12,1199,SELL
2024-01-03 10:20:03+00:00,41.67,1310,SELL
2024-01-03 03:53:13+00:00,33.57,222,sell
2024-01-03 14:23:02+01:00,21.59,947,Sell
2024-01-03 03:08:27+00:00,75.48,229,Buy
2024-01-03 01:08:25+00:00,NaN,93,sell
2024-01-03 05:29:44+00:00,68.57,453,buy
2024-01-03 08:30:17+00:00,72.76,654,sell
2024-01-03 11:15:02+00:00,71.4,1684,buy
2024-01-03 10:45:32+00:00,71.11,134,BUY
2024-01-03 02:39:17+01:00,81.11,537,Sell
2024-01-03 10:29:27+00:00,86.59,1337,buy
2024-01-03 05:24:47+00:00,31.43,1042,Buy
2024-01-03 19:09:22+00:00,60.58,700,Sell
2024-01-03 01:58:01+00:00,30.83,414,BUY
2024-01-03 11:19:47+01:00,59.16,103,BUY
2024-01-03 02:49:29+00:00,47.48,493,Buy
2024-01-03 06:38:47+00:00,62.88,1668,SELL
2024-01-03 03:48:17+00:00,93.55,397,BUY
2024-01-03 08:27:47+00:00,98.95,365,Sell
2024-01-03 17:26:00+00:00,72.67,1195,BUY
2024-01-03 03:20:54+00:00,51,221,BUY
2024-01-03 21:51:40+01:00,90.84,836,sell
2024-01-03 04:55:25+00:00,88.95,1426,BUY
2024-01-03 03:17:03+00:00,24.95,1891,sell
2024-01-03 07:04:04+00:00,85.71,1072,SELL
2024-01-03 23:20:14+00:00,25,784,sell
2024-01-03 12:15:23+00:00,72.49,1694,Buy
2024-01-03 09:20:43+00:00,97.73,520,Buy
2024-01-03 08:33:27+01:00,38.58,428,Buy
2024-01-03 12:40:50+00:00,37.93,362,Sell
2024-01-03 11:04:41+00:00,42,1303,Buy
2024-01-03 03:15:20+00:00,77.23,1142,Buy
2024-01-03 09:32:02+00:00,39.12,564,Sell
2024-01-03 13:35:50+00:00,54.7,1610,Sell
2024-01-03 13:03:29+01:00,57.76,1419,sell
2024-01-03 13:59:46+00:00,99.58,287,Sell
2024-01-03 08:18:11+00:00,59.71,1704,Buy
2024-01-03 07:50:19+00:00,32.8,1901,Sell
2024-01-03 12:36:17+00:00,81.46,610,SELL
2024-01-03 14:35:25+00:00,67.76,1082,Sell
2024-01-03 12:37:01+00:00,27.77,433,Sell
2024-01-03 12:41:38+00:00,56.82,451,Buy
2024-01-03 19:29:28+00:00,34.37,254,Sell
2024-01-03 16:02:16+00:00,91.29,1932,Sell
2024-01-03 07:54:41+00:00,57.89,1732,BUY
2024-01-03 21:04:39+00:00,87.88,NaN,sell
2024-01-03 15:44:58+01:00,95.65,1861,Sell
2024-01-03 00:32:26+01:00,98,452,buy
2024-01-03 10:34:30+00:00,70.73,1261,sell
2024-01-03 06:59:07+00:00,68.61,1606,buy
2024-01-03 00:58:27+00:00,61.38,1051,Buy
2024-01-03 23:09:20+00:00,49.45,1805,buy
2024-01-03 00:02:28+00:00,59.07,592,sell
2024-01-03 04:08:37+00:00,49.45,1550,sell
2024-01-03 18:23:55+00:00,36.33,438,Buy
2024-01-03 06:50:54+00:00,46.22,948,Buy
2024-01-03 15:20:14+00:00,81.26,1926,BUY
2024-01-03 00:22:49+00:00,33.62,947,Buy
2024-01-03 19:05:01+00:00,38.09,1843,BUY
2024-01-03 08:36:33+00:00,54.14,1375,Sell
2024-01-03 12:52:39+00:00,49.68,391,SELL
2024-01-03 02:44:07+00:00,2079.16,510,SELL
2024-01-03 17:00:47+01:00,57.75,1013,Sell
2024-01-03 02:24:18+00:00,56.14,1006,buy
2024-01-03 04:26:54+00:00,65.94,648,buy
2024-01-03 16:51:07+00:00,57.8,1459,sell
2024-01-03 15:10:49+00:00,63.15,1049,Sell
2024-01-03 18:41:35+00:00,91.01,1563,buy
2024-01-03 03:04:14+01:00,90.68,838,buy
2024-01-03 14:34:54+00:00,36.53,709,Sell
2024-01-03 15:04:12+00:00,22.93,1084,Sell
2024-01-03 01:15:05+01:00,48.47,1939,buy
2024-01-03 18:28:42+00:00,69.35,835,Sell
2024-01-03 01:31:46+00:00,20.76,1160,SELL
2024-01-03 14:30:21+00:00,71.75,296,sell
2024-01-03 14:02:53+00:00,21.66,1215,SELL
2024-01-03 16:32:36+00:00,65.44,1484,Buy
2024-01-03 02:22:21+00:00,72.98,802,BUY
2024-01-03 06:37:43+00:00,98.81,737,SELL
2024-01-03 12:03:31+00:00,82.04,1144,BUY
2024-01-03 13:00:09+00:00,51.65,1797,sell
2024-01-03 10:36:52+00:00,73.15,1973,SELL
2024-01-03 05:25:33+00:00,31.51,178,SELL
2024-01-03 11:08:15+00:00,90.74,1580,buy
2024-01-03 08:17:06+00:00,49.93,95,SELL
2024-01-03 13:39:04+00:00,92.4,1616,sell
2024-01-03 04:58:57+00:00,,883,Sell
2024-01-03 16:15:36+00:00,22.78,1845,Buy
2024-01-03 05:42:45+01:00,83.73,432,Buy
2024-01-03 13:08:41+00:00,98.47,1415,sell
2024-01-03 03:52:46+00:00,50.21,965,buy
2024-01-03 01:02:49+00:00,79.94,646,sell
2024-01-03 13:49:29+00:00,43.4,1830,buy
2024-01-03 03:02:39+00:00,59,239,Buy
2024-01-03 14:06:00+00:00,91,1949,Buy
2024-01-03 23:27:03+01:00,68.87,1650,SELL
2024-01-03 22:10:29+01:00,46.22,1374,Sell
2024-01-03 23:00:18+01:00,95.27,1287,SELL
2024-01-03 14:16:09+00:00,1608.04,686,sell
2024-01-03 09:40:12+00:00,89.02,692,BUY
2024-01-03 18:40:35+01:00,79.96,1634,sell
2024-01-03 18:51:44+00:00,63.22,1562,Sell
2024-01-03 05:25:31+00:00,53.46,940,SELL
2024-01-03 02:17:45+00:00,61.48,957,Buy
2024-01-03 14:05:05+01:00,84.03,1644,Sell
2024-01-03 21:15:26+00:00,96.85,489,BUY
2024-01-03 18:04:59+00:00,91.03,383,BUY
2024-01-03 05:18:26+00:00,58.88,937,BUY
2024-01-03 15:46:45+00:00,91,1459,SELL
2024-01-03 06:50:01+00:00,92.31,261,sell
2024-01-03 19:49:44+00:00,35.66,1845,Buy
2024-01-03 01:46:22+00:00,62.84,1270,sell
2024-01-03 02:07:22+00:00,81.28,1118,SELL
2024-01-03 09:11:10+00:00,26.35,296,SELL
2024-01-03 18:46:25+01:00,62.14,802,Buy
2024-01-03 23:46:21+00:00,78.06,1865,BUY
2024-01-03 11:14:50+01:00,31.69,1175,Buy
2024-01-03 23:09:05+01:00,51.44,90,Sell
2024-01-03 15:08:42+00:00,23.46,94,SELL
2024-01-03 15:24:38+01:00,79.13,483,Buy
2024-01-03 06:57:40+00:00,44.38,1470,buy
2024-01-03 22:25:22+00:00,32.48,1928,BUY
2024-01-03 08:09:52+00:00,73.96,716,SELL
2024-01-03 17:26:40+00:00,25.6,141,Sell
2024-01-03 07:28:57+00:00,38.96,1736,Buy
2024-01-03 14:30:31+00:00,75.5,1598,sell
2024-01-03 02:37:35+01:00,98.66,1252,SELL
2024-01-03 13:37:23+00:00,67.07,1968,buy
2024-01-03 07:21:05+00:00,42.09,224,buy
2024-01-03 20:06:47+00:00,89.28,1111,buy
2024-01-03 22:07:28+00:00,26.98,943,buy
2024-01-03 20:47:37+00:00,53.45,633,SELL
2024-01-03 18:45:35+01:00,75.48,1067,sell
2024-01-03 10:14:44+00:00,33.96,958,sell
2024-01-03 15:39:28+00:00,53.29,65,SELL
2024-01-03 23:02:40+00:00,56.81,1547,SELL
2024-01-03 04:29:58+00:00,27.13,512,BUY
2024-01-03 07:05:15+00:00,37.57,1786,Sell
2024-01-03 06:59:58+00:00,32.57,1518,Sell
2024-01-03 00:37:44+01:00,95.02,1733,Sell
2024-01-03 23:36:49+00:00,39.09,68,BUY
2024-01-03 15:08:23+00:00,51.09,1703,Buy
2024-01-03 07:11:02+00:00,69.84,1008,Sell
2024-01-03 21:00:57+00:00,36.09,1843,SELL
2024-01-03 04:23:27+00:00,35.56,1619,buy
2024-01-03 00:23:51+00:00,46.57,1259,BUY
2024-01-03 05:26:22+00:00,75.82,796,Buy
2024-01-03 10:53:22+00:00,86,1182,sell
2024-01-03 04:11:20+01:00,64.72,1647,Buy
2024-01-03 11:19:22+00:00,73.21,1523,SELL
2024-01-03 22:03:22+00:00,33.92,NaN,Buy
2024-01-03 23:31:13+00:00,95.96,1639,SELL
2024-01-03 01:33:29+00:00,23.52,,sell
2024-01-03 04:38:28+01:00,93.91,1600,sell
2024-01-03 09:35:15+01:00,94.92,186,Buy
2024-01-03 05:17:57+00:00,83.3,465,Buy
2024-01-03 03:55:40+00:00,69.49,1779,Buy
2024-01-03 00:01:15+00:00,73.4,1226,SELL
2024-01-03 23:05:27+00:00,66.8,1346,buy
2024-01-03 16:38:27+00:00,53.83,1049,Buy
2024-01-03 11:44:45+00:00,42.15,1824,Sell
2024-01-03 18:07:38+00:00,35.81,1257,Buy
2024-01-03 03:34:35+00:00,80.9,1550,Buy
2024-01-03 05:46:44+00:00,21.36,406,BUY
2024-01-03 07:00:09+01:00,77,441,Sell
2024-01-03 11:42:16+00:00,99.29,810,Buy
2024-01-03 06:17:59+00:00,81.54,868,BUY
2024-01-03 02:28:35+00:00,23.88,1630,buy
2024-01-03 05:00:07+01:00,79.11,552,buy
2024-01-03 08:43:12+00:00,22.62,938,Sell
2024-01-03 02:45:58+00:00,74.7,766,buy
2024-01-03 10:28:26+00:00,64.68,863,Buy
2024-01-03 03:42:13+00:00,82.46,304,buy
2024-01-03 03:34:52+01:00,73.54,461,SELL
2024-01-03 14:47:39+00:00,37.34,1585,Sell
2024-01-03 08:40:16+00:00,22.24,233,Sell
2024-01-03 12:37:56+00:00,78.55,384,Sell
2024-01-03 18:50:46+00:00,36.46,188,SELL
2024-01-03 04:50:03+00:00,68.98,1779,Sell
2024-01-03 16:02:06+00:00,87.61,1498,Buy
2024-01-03 11:34:31+00:00,,1018,BUY
2024-01-03 21:28:26+00:00,59.91,1495,SELL
2024-01-03 19:58:20+00:00,99.81,140,sell
2024-01-03 06:12:05+01:00,76.9,1341,buy
2024-01-03 22:58:07+00:00,66.34,825,Buy
2024-01-03 21:35:51+00:00,30.83,516,Buy
2024-01-03 01:56:18+00:00,87.49,1080,sell
2024-01-03 21:03:07+00:00,57.28,1831,sell
2024-01-03 09:31:26+01:00,31.48,1689,BUY
2024-01-03 03:25:59+00:00,57.57,491,sell
2024-01-03 16:42:58+00:00,84.02,1148,BUY
2024-01-03 11:30:50+00:00,63.61,1200,Buy
2024-01-03 03:20:03+00:00,33.6,221,buy
2024-01-03 19:51:26+01:00,83.01,476,sell
2024-01-03 06:45:27+00:00,92.74,649,sell
2024-01-03 03:51:18+01:00,39.01,775,buy
2024-01-03 05:35:33+00:00,98.22,783,Sell
2024-01-03 13:05:46+00:00,71.91,532,SELL
2024-01-03 07:24:51+00:00,95.58,1041,sell
2024-01-03 00:17:17+01:00,74.9,1189,Sell
2024-01-03 15:41:13+00:00,40.88,1674,sell
2024-01-03 19:35:20+00:00,74.53,1478,sell
2024-01-03 07:40:44+00:00,68.42,,sell
2024-01-03 01:52:17+00:00,81.52,1639,Buy
2024-01-03 19:28:45+01:00,50.27,1704,SELL
2024-01-03 19:27:09+00:00,63.4,675,SELL
2024-01-03 05:58:58+00:00,79.35,420,BUY
2024-01-03 21:44:39+00:00,44.6,493,SELL
2024-01-03 13:50:07+00:00,42.62,1586,Buy
2024-01-03 12:22:02+00:00,86.16,48007,sell
2024-01-03 00:59:04+01:00,64.3,1761,SELL
2024-01-03 09:36:59+00:00,55.46,692,SELL
2024-01-03 04:03:14+01:00,91.39,114,Sell
2024-01-03 06:36:12+00:00,24,433,BUY
2024-01-03 22:53:19+01:00,48.03,443,Buy
2024-01-03 03:51:54+00:00,57.84,1473,Sell
2024-01-03 20:19:44+00:00,64.99,1401,Sell
2024-01-03 01:10:57+00:00,94.96,1394,Sell
2024-01-03 10:10:24+00:00,96.05,1500,Buy
2024-01-03 09:39:18+00:00,62.66,406,SELL
2024-01-03 19:24:50+01:00,NaN,1624,Buy
2024-01-03 00:39:32+00:00,74.44,1950,Sell
2024-01-03 23:09:29+01:00,72.95,1242,Buy
2024-01-03 02:19:49+00:00,43.89,1595,buy
2024-01-03 18:21:51+00:00,44.38,879,Sell
2024-01-03 04:23:22+01:00,21.93,1333,sell
2024-01-03 19:18:59+00:00,77.06,807,buy
2024-01-03 19:05:15+00:00,45.9,1154,buy
2024-01-03 19:01:12+00:00,64.28,286,buy
2024-01-03 03:44:01+01:00,55.01,1868,buy
2024-01-03 03:31:11+00:00,55.81,1732,Buy
2024-01-03 20:13:26+00:00,56.3,865,BUY
2024-01-03 02:39:01+01:00,69.41,153,SELL
2024-01-03 10:15:31+01:00,24.73,1947,BUY
2024-01-03 03:07:37+00:00,69.86,1993,Sell
2024-01-03 18:06:18+00:00,99.56,1140,SELL
2024-01-03 12:25:19+01:00,36.55,863,Buy
2024-01-03 03:29:46+00:00,62.13,767,Sell
2024-01-03 07:40:13+01:00,58.65,1362,Sell
2024-01-03 06:48:57+01:00,33.08,433,SELL
2024-01-03 20:39:37+00:00,93.6,492,Buy
2024-01-03 20:12:58+00:00,60.39,893,Buy
2024-01-03 01:37:58+01:00,78.66,92,BUY
2024-01-03 12:04:02+00:00,41.6,1776,Sell
2024-01-03 10:28:05+00:00,71.57,215,Buy
2024-01-03 18:55:05+00:00,29.79,1589,sell
2024-01-03 17:15:44+00:00,94.5,1020,sell
2024-01-03 17:35:41+00:00,26.61,1939,Buy
2024-01-03 05:58:44+00:00,,313,sell
2024-01-03 18:22:18+00:00,79.28,1929,sell
2024-01-03 03:09:32+01:00,79.44,444,buy
2024-01-03 16:04:46+00:00,67.98,1567,SELL
2024-01-03 16:15:19+00:00,86.11,204,SELL
2024-01-03 06:30:31+00:00,63.91,57,buy
2024-01-03 15:24:29+00:00,75.99,1980,BUY
2024-01-03 04:36:39+00:00,23.97,1889,BUY
2024-01-03 08:08:25+00:00,61.86,64,SELL
2024-01-03 20:21:56+01:00,,1772,buy
2024-01-03 08:02:54+01:00,28.84,570,sell
2024-01-03 04:19:41+00:00,62.69,1259,sell
2024-01-03 05:05:29+00:00,42.73,1654,buy
2024-01-03 10:33:36+01:00,49.22,1740,SELL
2024-01-03 01:04:24+00:00,48.19,172,SELL
2024-01-03 18:59:16+00:00,3487.56,661,BUY
2024-01-03 17:42:22+00:00,29.46,1099,buy
2024-01-03 10:19:59+00:00,39.92,1526,buy
2024-01-03 21:27:59+01:00,88.45,434,buy
2024-01-03 03:05:01+00:00,52.7,1697,SELL
2024-01-03 04:17:31+00:00,67.47,1807,Sell
2024-01-03 01:04:12+00:00,31.65,200,BUY
2024-01-03 22:29:23+00:00,35.85,938,Buy
2024-01-03 09:50:45+00:00,91.11,1972,buy
2024-01-03 10:00:46+00:00,55.78,670,Sell
2024-01-03 23:00:12+00:00,73.94,1586,buy
2024-01-03 08:27:05+00:00,37.47,75,buy
2024-01-03 22:02:43+00:00,21.1,1721,Buy
2024-01-03 13:43:09+00:00,53.43,665,BUY
2024-01-03 03:02:11+00:00,55.18,1517,SELL
2024-01-03 04:50:09+00:00,27.68,994,Sell
2024-01-03 22:52:42+00:00,93.22,1594,Buy
2024-01-03 15:58:09+00:00,84.74,1454,sell
2024-01-03 17:19:15+01:00,38.22,1022,SELL
2024-01-03 20:11:25+00:00,30.85,545,Buy
2024-01-03 15:03:33+00:00,62.65,1312,BUY
2024-01-03 12:59:36+00:00,52.66,174,sell
2024-01-03 17:06:27+00:00,87.64,945,BUY
2024-01-03 14:51:49+00:00,48.34,82,SELL
2024-01-03 02:03:27+00:00,85.59,91,sell
2024-01-03 21:34:23+00:00,24.55,1977,SELL
2024-01-03 19:06:29+00:00,43.06,238,Sell
2024-01-03 00:43:29+01:00,90.93,643,Buy
2024-01-03 16:52:42+00:00,37.31,391,sell
2024-01-03 12:51:55+00:00,35.08,565,SELL
2024-01-03 01:51:18+00:00,83.67,1811,BUY
2024-01-03 02:22:24+00:00,64.84,975,Sell
2024-01-03 16:54:24+01:00,95.89,1368,buy
2024-01-03 21:44:13+01:00,2876.25,1893,buy
2024-01-03 09:31:30+00:00,50.61,409,buy
2024-01-03 05:24:42+01:00,63.28,1640,sell
2024-01-03 22:13:26+01:00,73.43,722,sell
2024-01-03 22:19:33+01:00,49.82,1165,Buy
2024-01-03 12:57:51+00:00,54.97,1366,BUY
2024-01-03 18:16:26+00:00,34.72,860,Buy
2024-01-03 18:29:22+00:00,77.54,599,buy
2024-01-03 18:52:02+01:00,30.96,1002,Sell
2024-01-03 03:41:40+00:00,48.12,1605,sell
2024-01-03 22:20:42+00:00,92.26,1813,buy
2024-01-03 22:02:23+00:00,27.63,151,BUY
2024-01-03 06:09:24+00:00,75.23,933,Sell
2024-01-03 07:27:36+00:00,55.63,225,Buy
2024-01-03 23:50:50+00:00,71.15,1669,Sell
2024-01-03 00:38:40+01:00,37.35,1567,Sell
2024-01-03 00:09:47+00:00,22.05,1828,Buy
2024-01-03 12:25:59+00:00,96.92,861,Sell
2024-01-03 05:05:52+00:00,20.4,1927,SELL
2024-01-03 01:38:32+00:00,80.8,840,SELL
2024-01-03 00:10:53+00:00,,697,sell
2024-01-03 11:29:55+01:00,99.91,605,sell
2024-01-03 07:37:27+00:00,74.05,1797,SELL
2024-01-03 19:14:32+00:00,62.54,585,buy
2024-01-03 05:58:09+00:00,42.56,753,buy
2024-01-03 00:58:33+00:00,24.0,1085,SELL
2024-01-03 12:57:05+00:00,52.95,1650,buy
2024-01-03 15:32:32+00:00,93.3,421,Buy
2024-01-03 05:08:58+01:00,77.83,,Buy
2024-01-03 10:14:17+00:00,30.88,1458,SELL
2024-01-03 02:46:40+00:00,85.9,1658,buy
2024-01-03 10:21:08+00:00,48.18,1987,SELL
2024-01-03 10:43:18+01:00,33.12,169,SELL
2024-01-03 20:11:12+01:00,31.45,742,sell
2024-01-03 04:16:07+00:00,87.22,1811,sell
2024-01-03 12:42:16+00:00,64.74,1039,BUY
2024-01-03 10:34:49+00:00,89.73,888,BUY
2024-01-03 17:44:15+01:00,33.48,1737,Sell
2024-01-03 14:21:13+01:00,62.81,89,sell
2024-01-03 03:52:12+01:00,44.56,381,Buy
2024-01-03 00:14:58+00:00,69.43,1554,SELL
2024-01-03 03:13:53+00:00,95.11,113,BUY
2024-01-03 21:12:21+01:00,35.41,1833,BUY
2024-01-03 00:32:09+00:00,33.29,1732,sell
2024-01-03 16:50:24+00:00,71.01,740,sell
2024-01-03 10:38:26+00:00,27.64,628,Buy
2024-01-03 05:09:03+01:00,63.21,841,Buy
2024-01-03 19:59:03+01:00,88.85,1245,SELL
2024-01-03 22:25:51+00:00,20.63,1407,SELL
2024-01-03 18:50:12+00:00,72.0,1429,buy
2024-01-03 02:08:55+00:00,38.18,1197,sell
2024-01-03 06:56:10+01:00,61.85,1130,BUY
2024-01-03 11:59:18+00:00,90.04,630,buy
2024-01-03 09:54:28+00:00,46.75,228,BUY
2024-01-03 16:51:50+00:00,,1826,Buy
2024-01-03 13:28:53+00:00,95.9,1376,sell
2024-01-03 16:03:40+00:00,24.16,553,Buy
2024-01-03 16:46:21+01:00,33.93,1356,SELL
2024-01-03 14:07:44+00:00,57.39,1135,Buy
2024-01-03 02:45:01+00:00,22.24,827,sell
2024-01-03 01:54:46+00:00,3570.14,1731,buy
2024-01-03 19:48:29+00:00,65.97,832,BUY
2024-01-03 01:17:34+00:00,95.38,1281,sell
2024-01-03 13:43:09+00:00,60.9,448,Buy
2024-01-03 20:33:07+00:00,57.68,1285,SELL
2024-01-03 17:37:45+01:00,28.82,1019,BUY
2024-01-03 22:33:55+00:00,44.16,1047,Buy
2024-01-03 20:22:34+00:00,60.27,1733,SELL
2024-01-03 13:36:42+00:00,22.53,637,sell
2024-01-03 03:32:07+00:00,57.68,1403,buy
2024-01-03 13:19:24+00:00,20.2,864,SELL
2024-01-03 08:00:39+00:00,73.53,1025,BUY
2024-01-03 10:50:00+00:00,90.92,1467,buy
2024-01-03 07:02:48+00:00,77.26,557,buy
2024-01-03 16:06:21+00:00,57.87,967,BUY
2024-01-03 03:43:05+00:00,96.81,1714,sell
2024-01-03 16:15:13+00:00,43.49,247,Buy
2024-01-03 17:27:43+00:00,30.36,322,sell
2024-01-03 13:00:31+00:00,71.46,671,buy
2024-01-03 16:44:57+01:00,30.72,459,buy
2024-01-03 03:27:28+00:00,32.06,1450,Buy
2024-01-03 13:35:29+01:00,45.11,46604,BUY
2024-01-03 18:41:57+01:00,27.38,835,sell
2024-01-03 05:35:03+01:00,53.22,279,Sell
2024-01-03 17:52:11+01:00,70.26,98,SELL
2024-01-03 11:19:10+01:00,57.16,696,buy
2024-01-03 10:18:13+00:00,74.03,1981,Sell
2024-01-03 14:06:09+00:00,84.88,106,sell
2024-01-03 14:13:44+00:00,72,115,SELL
2024-01-03 08:08:38+00:00,58.08,1463,buy
2024-01-03 21:26:13+00:00,23.67,756,Buy
2024-01-03 05:06:23+00:00,63.27,652,sell
2024-01-03 04:40:40+00:00,38.66,1227,SELL
2024-01-03 18:13:48+00:00,71.02,52,buy
2024-01-03 13:12:53+00:00,53.95,100,buy
2024-01-03 00:45:54+00:00,73.79,1424,Buy
2024-01-03 21:04:14+00:00,79.36,352,Buy
2024-01-03 08:09:54+00:00,54.7,1041,sell
2024-01-03 23:39:47+00:00,77.2,611,BUY
2024-01-03 01:33:46+00:00,32.42,1082,Sell
2024-01-03 20:47:30+01:00,93.14,356,Buy
2024-01-03 06:05:59+00:00,73.34,340,Buy
2024-01-03 00:27:48+00:00,91.54,1409,buy
2024-01-03 01:19:47+00:00,71,1348,sell
2024-01-03 10:55:32+00:00,25.39,300,Buy
2024-01-03 20:59:43+00:00,96.08,1085,sell
2024-01-03 16:21:06+00:00,82.51,1809,Sell
2024-01-03 03:38:58+00:00,28.54,1113,Buy
2024-01-03 06:30:20+00:00,29,1900,Buy
2024-01-03 01:54:09+00:00,86.67,1764,sell
2024-01-03 21:09:10+00:00,51.15,295,sell
2024-01-03 21:49:59+00:00,99.71,1840,BUY
2024-01-03 20:32:13+00:00,72.49,1401,BUY
2024-01-03 07:05:21+01:00,70.82,1196,Sell
2024-01-03 13:15:18+00:00,62.93,1235,sell
2024-01-03 03:21:16+00:00,58.41,1226,Sell
2024-01-03 02:28:46+01:00,79.72,1235,Buy
2024-01-03 13:41:58+00:00,69.82,563,sell
2024-01-03 10:57:11+00:00,59.29,397,Sell
2024-01-03 06:45:53+01:00,84.22,1881,Buy
2024-01-03 09:57:14+00:00,40.04,74,SELL
2024-01-03 03:03:49+00:00,72.97,1527,Buy
2024-01-03 16:54:29+00:00,41.14,402,sell
2024-01-03 23:55:27+00:00,27.3,784,SELL
2024-01-03 13:32:57+00:00,49.08,539,Buy
2024-01-03 19:51:05+00:00,20.15,660,Buy
2024-01-03 16:38:24+00:00,80.79,1433,Buy
2024-01-03 03:28:34+00:00,28.34,541,Buy
2024-01-03 03:01:37+00:00,79.17,1861,Buy
2024-01-03 13:02:25+00:00,87.03,829,BUY
2024-01-03 10:07:00+00:00,24.53,331,buy
2024-01-03 05:58:37+00:00,37.69,,Buy
2024-01-03 07:18:53+00:00,38.19,1284,Sell
2024-01-03 14:17:30+00:00,75.68,1949,BUY
2024-01-03 07:57:45+00:00,87.36,1123,SELL
2024-01-03 11:37:00+00:00,56.86,613,SELL
2024-01-03 00:01:30+01:00,44.63,830,SELL
2024-01-03 08:26:54+01:00,79.3,1062,BUY
2024-01-03 02:56:06+00:00,70.98,1907,buy
2024-01-03 01:38:46+00:00,20.81,996,Sell
2024-01-03 20:43:15+00:00,79.22,,Sell
2024-01-03 03:34:19+00:00,44.23,1074,SELL
2024-01-03 08:39:42+00:00,NaN,194,Buy
2024-01-03 20:51:25+00:00,62.14,1643,Buy
2024-01-04 07:20:44+00:00,NaN,1649,sell
2024-01-04 10:53:38+00:00,34.79,209,SELL
2024-01-04 22:23:02+00:00,81,661,sell
2024-01-04 20:44:33+00:00,71.4,1310,Buy
2024-01-04 04:21:01+00:00,63.24,307,buy
2024-01-04 17:31:15+00:00,26.78,1035,sell
2024-01-04 17:53:57+00:00,26.03,392,buy
2024-01-04 04:40:57+00:00,73.64,,BUY
2024-01-04 23:19:40+00:00,47.96,706,BUY
2024-01-04 04:59:31+01:00,94.11,245,sell
2024-01-04 18:43:39+00:00,88.47,1471,Sell
2024-01-04 20:11:36+01:00,31.29,1710,BUY
2024-01-04 12:48:54+01:00,64.99,1238,Buy
2024-01-04 23:11:28+00:00,21.12,625,buy
2024-01-04 10:58:05+00:00,85.61,1610,sell
2024-01-04 21:25:16+01:00,55.43,1431,buy
2024-01-04 02:53:01+00:00,43.25,1618,Buy
2024-01-04 23:56:58+01:00,66.73,1131,Sell
2024-01-04 06:48:04+00:00,90.42,862,Sell
2024-01-04 10:47:17+00:00,48.22,1618,buy
2024-01-04 17:25:46+00:00,73.54,1558,sell
2024-01-04 08:13:04+00:00,22.92,573,SELL
2024-01-04 21:05:57+00:00,27.37,700,buy
2024-01-04 01:00:40+00:00,46.39,1660,buy
2024-01-04 18:21:26+01:00,50.48,89,BUY
2024-01-04 07:10:03+00:00,88.21,796,buy
2024-01-04 22:03:03+00:00,38.7,,SELL
2024-01-04 11:25:04+00:00,81.15,542,Buy
2024-01-04 20:52:12+00:00,75.17,1953,sell
2024-01-04 21:59:11+00:00,38.22,1699,SELL
2024-01-04 20:18:13+00:00,70.95,,SELL
2024-01-04 11:26:43+00:00,52,1873,buy
2024-01-04 20:34:31+00:00,90.3,828,SELL
2024-01-04 20:06:30+00:00,69.09,1794,Buy
2024-01-04 11:38:41+00:00,99.09,81,Buy
2024-01-04 23:37:04+00:00,48.59,1520,sell
2024-01-04 20:12:34+00:00,53.6,718,Buy
2024-01-04 04:19:30+00:00,63.24,1260,BUY
2024-01-04 00:46:12+00:00,30.3,557,Buy
2024-01-04 14:48:48+00:00,74.26,1472,BUY
2024-01-04 21:01:01+01:00,70.79,1954,sell
2024-01-04 19:34:47+00:00,99.47,1373,BUY
2024-01-04 13:16:23+00:00,91.32,1477,Sell
2024-01-04 12:02:54+00:00,95.36,1491,sell
2024-01-04 17:57:44+00:00,62.81,1487,buy
2024-01-04 14:08:23+01:00,95.39,218,buy
2024-01-04 07:29:45+00:00,34.45,257,SELL
2024-01-04 05:25:09+00:00,26.6,145,Sell
2024-01-04 06:37:44+00:00,1846.62,279,Sell
2024-01-04 19:32:28+00:00,77.91,629,BUY
2024-01-04 22:10:38+00:00,86.57,1834,SELL
